,name
32534,Verisign
32535,Veritas Cluster File Systems
32536,Veritas Cluster Servers
32537,Veritas File Systems
32538,Veritas Software
32539,Veritas Storage Foundation
32540,Veritas Volume Manager
32541,Verivo
32542,Vermicompost
32543,Vernacular Language
32544,Vernier Calipers
32545,Vero Data-Driven Email Marketing Software
32546,Versant Object Database
32547,Version 7 Unix
32548,Version Control
32549,Version Control Software
32550,VersionOne
32551,Vert.x
32552,Vertebral Fixation
32553,Vertebrate Zoology
32554,Vertex Buffer Object (VBO)
32555,Vertica
32556,Vertical Alignment
32557,Vertical Banded Gastroplasty Surgeries
32558,Vertical Conveyor
32559,Vertical Farming
32560,Vertical Form Fill Sealing Machine
32561,Vertical Integration
32562,Vertical Interval TimeCodes
32563,Vertical Machining Center
32564,Vertical Market
32565,Vertical Mattress Stitch
32566,Vertical Milling
32567,Vertical Scroll
32568,Vertical Spread
32569,Vertical Take-Off And Landing (VTOL)
32570,Vertical Turning Lathes (VTL)
32571,Vertical Welding
32572,Vertical-Cavity Surface-Emitting Laser
32573,Very High Frequencies (VHF) Voice Radio Communication
32574,Very High Speed Digital Subscriber Line 2 (VDSL2)
32575,Very Large Databases (VLDB)
32576,Very Long Instruction Word
32577,Very Special Relativity
32578,Very-Large-Scale Integration
32579,Vesicle (Biology And Chemistry)
32580,Vesicular Monoamine Transporter 2
32581,Vessel Monitoring Systems
32582,Vessel Security
32583,Vestibular Rehabilitation
32584,Vestibular System
32585,Veterans Administration
32586,Veterans Health Information Systems And Technology Architecture (VistA)
32587,Veterans' Benefits
32588,Veterinary Medicine
32589,Veterinary Pathology
32590,Veterinary Public Health
32591,Vhosts
32592,Vhsic
32593,ViXS Systems
32594,Viability Assay
32595,Viable System Model
32596,Viber
32597,Vibrating Feeder
32598,Vibrating Sample Magnetometer
32599,Vibration Isolation
32600,Vibration Theory
32601,Vibrations
32602,Vibratome
32603,Vibratory Finishing
32604,Vibratory Fluidized Bed
32605,Vicarious Liability
32606,Vicarious Traumatization
32607,Vickers Hardness Tests
32608,Victim Advocacy
32609,Victim Rights
32610,Viddler
32611,Video Acceleration API
32612,Video Ads
32613,Video Advertising
32614,Video Analytics
32615,Video BIOS
32616,Video Calibration Software
32617,Video Cameras
32618,Video Capture
32619,Video Cards
32620,Video Cassette
32621,Video Codec
32622,Video Conferencing
32623,Video Conferencing Facilities
32624,Video Connectors
32625,Video Conversion
32626,Video Display Controller
32627,Video Editing
32628,Video Editing Software
32629,Video Email
32630,Video Encoding
32631,Video Game Console
32632,Video Game Console Emulators
32633,Video Game Design
32634,Video Game Development
32635,Video Graphics Array
32636,Video Home System (VHS)
32637,Video Hosting Services
32638,Video Logging
32639,Video Marketing
32640,Video Memory
32641,Video Mixing
32642,Video Modeling
32643,Video News Release
32644,Video On Demand
32645,Video Optimization
32646,Video Player
32647,Video Post-Production
32648,Video Processing
32649,Video Production
32650,Video Relay Service Interpreting (VRS)
32651,Video Remote Interpreting (VRI)
32652,Video Rental
32653,Video Share
32654,Video Streaming
32655,Video Toaster
32656,Video Tracking
32657,Video Web Presenter
32658,Video-Assisted Thoracoscopic Surgery
32659,Video.js
32660,VideoLAN
32661,VideoPad
32662,VideoScribe
32663,Videochat
32664,Videography
32665,Videonystagmography
32666,Videoscape Distribution Suite
32667,Videostroboscopy
32668,Vienna Development Methods
32669,Vietnamese Language
32670,View Camera
32671,ViewModel
32672,ViewVC
32673,Viewbag
32674,Viewbox
32675,Viewdata
32676,Viewport
32677,Viewshed Analysis
32678,Viewstack
32679,Vigenere
32680,Vignetting
32681,Vim (Text Editor)
32682,Vim Script
32683,Vimeo
32684,Vinyl Composition Tile
32685,Vinyl Flooring
32686,Vinyl Lettering
32687,Violin
32688,Violin Memory
32689,Violin Teaching
32690,Viral Culture
32691,Viral Diseases
32692,Viral Infection
32693,Viral Load
32694,Viral Marketing
32695,Viral Replication
32696,Viral Vector
32697,Virology
32698,Virsh
32699,Virtual Application
32700,Virtual Backup
32701,Virtual Camera Systems
32702,Virtual Cells
32703,Virtual Circuits
32704,Virtual Classroom
32705,Virtual Collaboration
32706,Virtual Computing
32707,Virtual Concatenation
32708,Virtual Console
32709,Virtual Control Program Interface
32710,Virtual Data Room
32711,Virtual Design And Construction (VDC)
32712,Virtual Desktops
32713,Virtual Device
32714,Virtual Directory
32715,Virtual Disk
32716,Virtual Dom
32717,Virtual Environment
32718,Virtual Event
32719,Virtual File Systems
32720,Virtual Firewall
32721,Virtual Folder
32722,Virtual Function
32723,Virtual Hard Disks (VHD)
32724,Virtual Hosting
32725,Virtual Human Markup Languages
32726,Virtual IP Address
32727,Virtual Instructor Certification
32728,Virtual Instrumentation
32729,Virtual Keyboard
32730,Virtual Lab Automation
32731,Virtual Learning Environments
32732,Virtual Leased Lines
32733,Virtual Link Aggregation Control Protocols
32734,Virtual Local Area Network (VLAN)
32735,Virtual Machine Interface
32736,Virtual Machine Manager
32737,Virtual Machines
32738,Virtual Manipulatives For Mathematics
32739,Virtual Memory
32740,Virtual Method Table
32741,Virtual Network Computing
32742,Virtual Organization Membership Service (VOMS)
32743,Virtual POS
32744,Virtual Path
32745,Virtual Print Fee (VPF)
32746,Virtual Private Cloud
32747,Virtual Private LAN Services
32748,Virtual Private Networks (VPN)
32749,Virtual Private Servers
32750,Virtual Protocol Interconnect
32751,Virtual Prototyping
32752,Virtual Queue
32753,Virtual Reality
32754,Virtual Reality Modeling Language
32755,Virtual Reality Scene Generators
32756,Virtual Retinal Displays
32757,Virtual Router Redundancy Protocols
32758,Virtual Routers
32759,Virtual Sales
32760,Virtual Storage Access Methods
32761,Virtual Storage Personal Computing
32762,Virtual Studio
32763,Virtual Switching
32764,Virtual System Administrator
32765,Virtual Tape Libraries
32766,Virtual Teams
32767,Virtual Telecommunications Access Methods
32768,Virtual Terminal
32769,Virtual Training
32770,Virtual-Reality Peripheral Network (VRPN)
32771,VirtualBox
32772,VirtualDJ
32773,VirtualDub
32774,VirtualGL
32775,Virtualenv
32776,Virtualhost
32777,Virtualization
32778,Virtualization Security
32779,Virtualmin
32780,VirtueMart
32781,Virtuozzo
32782,Virulence
32783,Virus Quantification
32784,Virus-Host Interactions
32785,VirusTotal
32786,Viruses
32787,Visayan Languages
32788,Visbreaker
32789,Viscoelasticity
32790,Viscometer
32791,Viscoplasticity
32792,Viscous Coupling Unit (VCU)
32793,Visibroker
32794,Visier (Analytics Software)
32795,Vision Document
32796,Vision Rehabilitation
32797,Vision Therapy
32798,Vision-Something-Library (VXL)
32799,VisionPLUS
32800,Visionary
32801,Visitor Based Networks
32802,Visitor Location Register (VLR)
32803,Visitor Management
32804,Visitor Pattern
32805,VistaPE
32806,VistaPro
32807,Visual Acuity
32808,Visual Analytics
32809,Visual Arts
32810,Visual Assist
32811,Visual Basic (Programming Language)
32812,Visual Basic .NET (Programming Language)
32813,Visual Basic Extension
32814,Visual Basic For Applications
32815,Visual Brand Language
32816,Visual C++ (Programming Language)
32817,Visual Cafe For Java
32818,Visual Communications
32819,Visual Compliance
32820,Visual Component Library
32821,Visual Composition
32822,Visual Control
32823,Visual Cryptography
32824,Visual Culture
32825,Visual D
32826,Visual Design
32827,Visual DialogScript
32828,Visual Editor
32829,Visual Effects
32830,Visual Eiffel
32831,Visual Field Tests
32832,Visual Flight Rules
32833,Visual FoxPro
32834,Visual Impairment Education
32835,Visual Inspections
32836,Visual Instruction Set
32837,Visual InterDev
32838,Visual Intercept
32839,Visual MODFLOW
32840,Visual Marketing
32841,Visual Memory Unit (VMU)
32842,Visual Merchandising
32843,Visual Mind
32844,Visual Modeler
32845,Visual Modeling
32846,Visual Molecular Dynamics
32847,Visual Objects
32848,Visual Odometry
32849,Visual Paradigm For UML
32850,Visual Perception
32851,Visual Programming Language (VPL)
32852,Visual Prolog
32853,Visual Recognition
32854,Visual Rhetoric
32855,Visual Search Engine
32856,Visual Simulations
32857,Visual Storytelling
32858,Visual Studio Extensibility
32859,Visual Studio Online
32860,Visual Studio Tools For Applications
32861,Visual Studio Tools for Office (VSTO)
32862,Visual Systems
32863,Visual Technology
32864,Visual Test
32865,Visual TimeAnalyzer
32866,Visual Voicemail
32867,Visual Workplaces
32868,Visual3D
32869,VisualCron
32870,VisualVM
32871,VisualWorks
32872,Visualforce
32873,Visualization
32874,Visualization Toolkit (VTK)
32875,Vital Signs
32876,Vital Statistics
32877,Vitality Curve
32878,Vitalstim Therapy
32879,Vitamin Therapy
32880,Vitamio
32881,Viterbi Decoder
32882,Viticulture
32883,Vitrectomy
32884,Vitreous Enamel
32885,Vitrification
32886,VivaVideo
32887,Vivado
32888,Vivex
32889,Vizard
32890,Vizor.Io
32891,Vizrt
32892,Vlookups
32893,Vmmap
32894,Vmstat
32895,Vnext
32896,Vnmr
32897,VoFR
32898,VoIP Recording
32899,Vocabulary
32900,Vocabulary Development
32901,Vocal Coaching
32902,Vocal Music
32903,Vocal Performance
32904,Vocalization
32905,Vocational Guidance
32906,Vocational Rehabilitation Counseling
32907,Vocoder
32908,Vocus (Public Relations Software)
32909,Voice Acting
32910,Voice Assistant Technology
32911,Voice Broadcasting
32912,Voice Browser
32913,Voice Chat
32914,Voice Coil
32915,Voice Command Devices
32916,Voice Compression
32917,Voice Interaction
32918,Voice Over Digital Subscriber Line (VoDSL)
32919,Voice Over IP
32920,Voice Over WLAN
32921,Voice Profile For Internet Mail (VPIMv2)
32922,Voice Stress Analysis
32923,Voice Technology
32924,Voice Therapy
32925,Voice Training
32926,Voice User Interface
32927,VoiceXML
32928,Voicemail
32929,Void Ratios
32930,Voir Dire
32931,Volatile Memory
32932,Volatile Organic Compounds
32933,Volatility Arbitrage
32934,Volatility Smile
32935,Volcanology
32936,Volkswriter
32937,VoltDB
32938,Voltage
32939,Voltage Clamp
32940,Voltage Drop
32941,Voltage Probes
32942,Voltage Reference
32943,Voltage Regulation
32944,Voltage Regulator
32945,Voltage Testers
32946,Voltage-Controlled Oscillator
32947,Voltammetry
32948,Voltmeter
32949,VoluMill
32950,Volume Computed Tomogrophy
32951,Volume License Key
32952,Volume Projections
32953,Volume Rendering
32954,Volume Testing
32955,Volume-Weighted Average Price
32956,Volumetric Flow Rate
32957,Volumetric-Modulated Arc Therapy (VMAT)
32958,Voluntary Deduction Reports
32959,Volunteer Management
32960,Volusion
32961,Von Neumann Entropy
32962,Vopt
32963,Vorbis
32964,Vormetric Transparent Encryption (VTE)
32965,Voronoi Diagram
32966,Vosao CMS
32967,Voter Vault
32968,Voting Rights
32969,Voucher Processing
32970,Vouching
32971,Vowpal Wabbit
32972,VoxPro
32973,Voxel
32974,Vpopmail
32975,Vscode
32976,Vsftpd
32977,Vstest
32978,Vsync
32979,Vt100
32980,Vtiger CRM
32981,Vtigercrm
32982,Vtune
32983,Vue Components
32984,Vue Router
32985,Vue.js
32986,VuePress
32987,VueScan
32988,Vuejs2
32989,Vuetify
32990,Vuex
32991,Vuforia
32992,Vulcanization
32993,Vulkan Graphics API
32994,Vulnerability
32995,Vulnerability Assessments
32996,Vulnerability Discovery
32997,Vulnerability Management
32998,Vulnerability Scanning
32999,Vuze
33000,VxD
33001,VxLAN (Virtual Extensible LAN)
33002,VxWorks
33003,Vyond (Video Software)
33004,W-4 Changes
33005,W-CDMA (UMTS)
33006,W3C Markup Validation Services
33007,WAMIT
33008,WAN Interface Card
33009,WAN Optimization
33010,WAN Technologies
33011,WATBOL
33012,WATerloo FORTRAN IV (WATFIV)
33013,WBAdmin
33014,WCF Security
33015,WCF/Web API
33016,WEBrick
33017,WFX Wrestling
33018,WHO Adverse Reactions Terminology (WHOART)
33019,WHO Drug Dictionary (WHO-DD)
33020,WHOIS (Protocol)
33021,WHQL Testing
33022,WIA
33023,WIEN2k
33024,WKWebView
33025,WLanguage
33026,WMLScript
33027,WMS (Hydrology Software)
33028,WOW Certified Web Designer Apprentice
33029,WP Query
33030,WPAN
33031,WPF Controls
33032,WPF Toolkit
33033,WS-Security
33034,WSO2 ESB
33035,WYSIWYG
33036,Wacom
33037,Wafer Backgrinding
33038,Wafer Bonding
33039,Wafer Dicing
33040,Wafer Fabrication
33041,Wafer Testing
33042,Wagdi (Language)
33043,Wage And Hour Laws
33044,Wage Garnishment
33045,Wainscot Panelling
33046,Wake-On-LAN
33047,Walk Cycle
33048,Wampserver
33049,War Files
33050,Wardrobing
33051,Warehouse Automation
33052,Warehouse Inventory Management
33053,Warehouse Management
33054,Warehouse Management Systems
33055,Warehouse Operations
33056,Warehousing
33057,Warning Systems
33058,Warp Drives
33059,Warp Knitting
33060,Warranty Deed
33061,Wart Treatment
33062,Wasatch Fault
33063,Washer Replacement
33064,Washing Machines
33065,Waste Characterization
33066,Waste Collection
33067,Waste Disposal Systems
33068,Waste Management
33069,Waste Minimization
33070,Waste Packaging
33071,Waste Removal
33072,Waste Sorting
33073,Waste Tracking System
33074,Waste Transport
33075,Waste Treatment
33076,Wastewater
33077,Wastewater Collection System Operation
33078,Wastewater Distribution
33079,Wastewater Operator Certification
33080,Wastewater Treatment Plant
33081,Wastewater Treatment Plant Design
33082,Watchdog Timer
33083,Watchify
33084,Watchkeeping
33085,Watchkit
33086,Watchman
33087,Watchpoint
33088,Watcom C/C++ Compilers
33089,Water Aerobics
33090,Water Balance
33091,Water Based Pipe Coating
33092,Water Chemistry Analysis
33093,Water Chiller
33094,Water Conservation
33095,Water Consumption
33096,Water Cooling
33097,Water Distribution
33098,Water Distribution System Operation
33099,Water Erosion Prediction Project (WEPP) Model
33100,Water Evaluation And Planning System (WEAP)
33101,Water Filters
33102,Water Flow Tests
33103,Water Heaters
33104,Water Heating
33105,Water Injection
33106,Water Jet Cutter
33107,Water Law
33108,Water Line Installation
33109,Water Maze
33110,Water Metering
33111,Water Pipes
33112,Water Pollution
33113,Water Pumps
33114,Water Purification
33115,Water Quality
33116,Water Quality Analysis Simulation Program
33117,Water Quality Modeling
33118,Water Quality Studies
33119,Water Reclamation
33120,Water Regulations Advisory Scheme
33121,Water Resource Development
33122,Water Resource Management
33123,Water Resources
33124,Water Resources Development Act
33125,Water Right
33126,Water Safety Instruction
33127,Water Safety Instructor Certification
33128,Water Services
33129,Water Softening
33130,Water Supply
33131,Water Supply Networks
33132,Water Survival
33133,Water Testing
33134,Water Towers
33135,Water Treatment
33136,Water Treatments Operation
33137,Water Wells
33138,Water/Wastewater Engineering
33139,WaterCAD
33140,Watercolor Painting
33141,Watercrafts
33142,Waterfall Methodology
33143,Waterlow Scoring
33144,Waterproofing
33145,Watershed Improvement
33146,Watershed Management
33147,WatiN
33148,Watir
33149,Watson Conversation
33150,Watson IoT
33151,Watson LIMS
33152,Watson Studio
33153,Watt-Hour Meters
33154,Wave Mechanics
33155,Wave Picking
33156,Wave Propagation
33157,Wave Soldering
33158,WaveBurner
33159,WaveLAN
33160,WaveLab
33161,WaveMaker
33162,WaveSurfer
33163,Waveforms
33164,Wavefront
33165,Wavelength-Division Multiplexing
33166,Wavelet
33167,Wavelet Transform
33168,Waves (Electronics)
33169,Wax
33170,Wax Sculpture
33171,Waypoint
33172,Waziri (Language)
33173,WbXML
33174,Wcag2.0
33175,Wcf 4
33176,Wcf Data Services
33177,Wcf Rest
33178,WeBWorK (Online Homework System)
33179,Wealth Management
33180,Wealth Tax
33181,Weapons Of Mass Destruction (WMD)
33182,Weapons Training
33183,Wear OS
33184,Wearables
33185,Weather Anchoring
33186,Weather Forecasting
33187,Weather Graphics
33188,Weather Maps
33189,Weather Modeling
33190,Weather Radar
33191,Weather Reports
33192,Weather Satellites
33193,Weather Stations
33194,Weather Warning
33195,WeatherBug
33196,Weatherhead
33197,Weathering
33198,Weatherization
33199,Weaving
33200,Web 2.0
33201,Web Accelerator
33202,Web Access Control
33203,Web Access Management
33204,Web Accessibility
33205,Web Accessibility Initiative
33206,Web Accessibility Standards
33207,Web Accessibility Testing
33208,Web Admin
33209,Web Administration
33210,Web Analytics
33211,Web AppBuilder
33212,Web Application Attack And Audit Framework (W3AF)
